latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
31.64846,9.17216,322.99,0.43,0.38,2024-02-15,0058,N20,VIIRS,n,2,279.94,2.17,N,2
31.00497,10.0603,326.12,0.4,0.37,2024-02-15,0059,N20,VIIRS,n,2,277.63,2.18,N,0
31.64789,9.17006,335.5,0.42,0.38,2024-02-15,1216,N20,VIIRS,n,2,302.19,1.99,D,2
34.96999,10.40184,336.81,0.38,0.36,2024-02-15,1217,N20,VIIRS,n,2,298.73,2.14,D,0
36.93441,10.95177,326.67,0.39,0.36,2024-02-15,1218,N20,VIIRS,n,2,295.32,2.3,D,0
31.00396,10.062,304.65,0.43,0.46,2024-02-16,0040,N20,VIIRS,n,2,269.79,1.12,N,0
31.64771,9.17038,299.24,0.49,0.49,2024-02-16,0040,N20,VIIRS,n,2,278.84,0.73,N,2
31.64739,9.17375,335.3,0.47,0.48,2024-02-16,1158,N20,VIIRS,n,2,297.35,1.83,D,2
33.48108,9.05354,337.9,0.44,0.46,2024-02-16,1158,N20,VIIRS,n,2,298.33,3.03,D,0
31.64952,9.17031,296.37,0.46,0.39,2024-02-19,0124,N20,VIIRS,n,2,277,0.48,N,2
31.00303,10.06359,299.69,0.51,0.41,2024-02-19,0124,N20,VIIRS,n,2,281.23,0.58,N,0
31.64963,9.17296,326.33,0.39,0.36,2024-02-20,0105,N20,VIIRS,n,2,283.15,1.18,N,2
35.77576,9.89131,296.68,0.41,0.45,2024-02-21,0045,N20,VIIRS,n,2,280.98,0.63,N,2
31.64811,9.17391,340.86,0.38,0.44,2024-02-21,1204,N20,VIIRS,n,2,295.59,1.13,D,2
36.78063,10.19994,300.39,0.37,0.58,2024-02-22,0026,N20,VIIRS,n,2,282.2,0.65,N,0
35.77831,9.88881,298.51,0.38,0.58,2024-02-22,0026,N20,VIIRS,n,2,279.69,0.7,N,2
36.5046,10.02548,299.95,0.37,0.58,2024-02-22,0026,N20,VIIRS,n,2,280.48,0.45,N,2
31.65139,9.16882,309.3,0.38,0.59,2024-02-22,0027,N20,VIIRS,n,2,278.22,1.11,N,2
36.50114,10.02614,297.11,0.5,0.66,2024-02-22,0206,N20,VIIRS,n,2,278.96,0.83,N,2
31.64972,9.17098,307.23,0.61,0.71,2024-02-22,0207,N20,VIIRS,n,2,278.29,1.29,N,2
31.64743,9.17301,342.16,0.36,0.57,2024-02-22,1145,N20,VIIRS,n,2,297.24,1.37,D,2
31.65157,9.16854,310.52,0.72,0.76,2024-02-23,0008,N20,VIIRS,n,2,277.57,1.77,N,2
31.65356,9.17113,296.17,0.72,0.76,2024-02-23,0008,N20,VIIRS,n,2,277.06,1.55,N,2
31.64928,9.17262,313.45,0.33,0.55,2024-02-23,0149,N20,VIIRS,n,2,278.27,1.8,N,2
31.65007,9.16932,315.69,0.33,0.55,2024-02-23,0149,N20,VIIRS,n,2,277.3,1.85,N,2
31.64717,9.17204,342.31,0.35,0.56,2024-02-23,1307,N20,VIIRS,n,2,297.04,1.59,D,2
31.64614,9.17199,340.92,0.34,0.56,2024-02-23,1307,N20,VIIRS,n,2,296.69,1.75,D,2
31.64839,9.17175,309.68,0.54,0.42,2024-02-24,0130,N20,VIIRS,n,2,276.77,2.02,N,2
31.64666,9.17169,299.81,0.53,0.42,2024-02-24,0130,N20,VIIRS,n,2,276.86,1.49,N,2
31.64906,9.17246,336.45,0.55,0.43,2024-02-24,1248,N20,VIIRS,n,2,296.37,2.57,D,2
36.59227,10.3184,298.23,0.38,0.36,2024-02-25,0110,N20,VIIRS,n,2,279.91,0.86,N,2
33.36412,8.5499,315.02,0.39,0.36,2024-02-25,0111,N20,VIIRS,n,2,277.7,0.76,N,2
31.64999,9.17286,319.88,0.38,0.36,2024-02-25,0111,N20,VIIRS,n,2,280.52,1.31,N,2
33.36593,8.54967,333.67,0.39,0.36,2024-02-25,1229,N20,VIIRS,n,2,294.87,1.54,D,2
35.71565,10.16444,327.31,0.42,0.38,2024-02-25,1230,N20,VIIRS,n,2,292.75,2.02,D,0
33.36626,8.54765,302.35,0.56,0.43,2024-02-26,0052,N20,VIIRS,n,2,277.84,0.94,N,2
31.64896,9.17376,312.08,0.5,0.41,2024-02-26,0052,N20,VIIRS,n,2,279.13,1.24,N,2
33.36551,8.54873,309.74,0.56,0.43,2024-02-26,0052,N20,VIIRS,n,2,278.09,1.45,N,2
31.64965,9.17138,336.6,0.48,0.4,2024-02-26,1210,N20,VIIRS,n,2,298.64,2.51,D,2
36.09442,10.4037,332.57,0.4,0.37,2024-02-26,1211,N20,VIIRS,n,2,290.76,2.28,D,0
31.65154,9.17175,310.02,0.61,0.53,2024-02-27,0033,N20,VIIRS,n,2,277.97,2.19,N,2
31.64839,9.17135,311.95,0.61,0.53,2024-02-27,0033,N20,VIIRS,n,2,278.28,1.81,N,2
31.64677,9.16947,297.25,0.75,0.77,2024-02-27,0214,N20,VIIRS,n,2,269.86,0.76,N,2
33.36818,8.54756,299.4,0.65,0.73,2024-02-28,0014,N20,VIIRS,n,2,277.48,1.2,N,2
33.36602,8.54899,297.47,0.65,0.73,2024-02-28,0014,N20,VIIRS,n,2,277.69,1.34,N,2
36.67915,9.92053,297.27,0.33,0.55,2024-02-28,0154,N20,VIIRS,n,2,278.27,0.53,N,2
33.36461,8.54869,310.38,0.34,0.56,2024-02-28,0154,N20,VIIRS,n,2,277.37,0.9,N,2
31.65105,9.17057,299.18,0.4,0.6,2024-02-28,0155,N20,VIIRS,n,2,276.23,0.49,N,2
36.59099,10.3173,299.07,0.39,0.44,2024-02-29,0135,N20,VIIRS,n,2,280.4,0.77,N,2
33.36607,8.54721,302.98,0.56,0.43,2024-02-29,0136,N20,VIIRS,n,2,277.84,0.97,N,2
33.87165,9.99218,296.27,0.43,0.46,2024-02-29,0136,N20,VIIRS,n,2,281.03,0.9,N,2
33.36478,8.55142,299.25,0.56,0.43,2024-02-29,0136,N20,VIIRS,n,2,278.3,1.2,N,2
31.70341,9.24348,295.35,0.43,0.46,2024-02-29,0136,N20,VIIRS,n,2,277.1,0.65,N,2
31.64736,9.17238,321.48,0.43,0.46,2024-02-29,0136,N20,VIIRS,n,2,279.57,2.64,N,2
36.67942,9.92111,305.1,0.39,0.36,2024-03-01,0116,N20,VIIRS,n,2,279.29,0.84,N,2
31.64896,9.17207,321.73,0.41,0.37,2024-03-01,0117,N20,VIIRS,n,2,283.17,2.27,N,2
33.36693,8.55051,299.73,0.39,0.36,2024-03-01,0117,N20,VIIRS,n,2,278.27,0.43,N,2
33.36364,8.54974,308.93,0.39,0.36,2024-03-01,0117,N20,VIIRS,n,2,277.63,0.65,N,2
31.70318,9.24189,296.54,0.41,0.37,2024-03-01,0117,N20,VIIRS,n,2,280.88,0.51,N,2
31.64919,9.17251,338.23,0.41,0.37,2024-03-01,1235,N20,VIIRS,n,2,297.86,2.61,D,2
36.67702,9.92006,301.07,0.45,0.39,2024-03-02,0057,N20,VIIRS,n,2,279.96,0.8,N,2
36.50103,10.02679,299.37,0.44,0.39,2024-03-02,0057,N20,VIIRS,n,2,281.06,0.67,N,2
35.77613,9.89036,299.46,0.44,0.39,2024-03-02,0057,N20,VIIRS,n,2,282.73,0.86,N,2
33.36457,8.54772,303.87,0.47,0.4,2024-03-02,0058,N20,VIIRS,n,2,277.27,1.23,N,2
33.87501,9.99212,300.58,0.42,0.38,2024-03-02,0058,N20,VIIRS,n,2,282.16,0.87,N,2
31.64807,9.1722,318.41,0.43,0.38,2024-03-02,0058,N20,VIIRS,n,2,280.58,2.02,N,2
37.1596,9.8053,327.52,0.38,0.36,2024-03-02,1218,N20,VIIRS,n,2,294.84,2.17,D,0
36.50297,10.02588,295.07,0.5,0.49,2024-03-03,0038,N20,VIIRS,n,2,278.23,0.72,N,2
33.36885,8.54697,302.37,0.56,0.51,2024-03-03,0039,N20,VIIRS,n,2,276.18,0.87,N,2
31.00389,10.06223,320.64,0.43,0.46,2024-03-03,0040,N20,VIIRS,n,2,279.7,1.92,N,0
31.64865,9.16911,332.69,0.49,0.49,2024-03-03,0040,N20,VIIRS,n,2,280.98,3.79,N,2
31.0045,10.05982,324.33,0.43,0.46,2024-03-03,0040,N20,VIIRS,n,2,279.23,1.88,N,0
31.64669,9.17143,341.61,0.47,0.48,2024-03-03,1157,N20,VIIRS,n,2,303.45,1.76,D,2
36.50294,10.02518,298.37,0.46,0.64,2024-03-04,0019,N20,VIIRS,n,2,279.48,0.67,N,2
32.28923,10.97299,295.42,0.37,0.58,2024-03-04,0020,N20,VIIRS,n,2,281.3,0.24,N,2
31.64872,9.16953,316.91,0.47,0.64,2024-03-04,0021,N20,VIIRS,n,2,280.97,1.34,N,2
31.00506,10.05848,316.91,0.41,0.61,2024-03-04,0021,N20,VIIRS,n,2,279.42,1.84,N,0
31.00319,10.0615,303.86,0.41,0.61,2024-03-04,0021,N20,VIIRS,n,2,280.16,1.04,N,0
31.00348,10.05713,303.5,0.41,0.61,2024-03-04,0021,N20,VIIRS,n,2,278.93,1.04,N,0
31.64837,9.16757,301.14,0.49,0.65,2024-03-04,0201,N20,VIIRS,n,2,279.3,0.95,N,2
31.00697,10.06006,296.54,0.58,0.69,2024-03-04,0201,N20,VIIRS,n,2,277.32,1.04,N,0
34.8145,9.84992,333.4,0.34,0.56,2024-03-04,1140,N20,VIIRS,n,2,296.95,1.79,D,0
36.67596,9.9205,295.84,0.45,0.47,2024-03-05,0141,N20,VIIRS,n,2,278.75,0.72,N,2
33.36638,8.54852,311.35,0.45,0.47,2024-03-05,0142,N20,VIIRS,n,2,278.13,1.38,N,2
31.65015,9.17367,306.23,0.53,0.5,2024-03-05,0142,N20,VIIRS,n,2,277.51,1.39,N,2
33.91635,10.06839,305.67,0.53,0.5,2024-03-05,0142,N20,VIIRS,n,2,279.2,1.07,N,0
33.91619,10.0684,306.54,0.53,0.5,2024-03-05,0142,N20,VIIRS,n,2,279.06,0.87,N,0
31.64828,9.17233,339.11,0.55,0.51,2024-03-05,1300,N20,VIIRS,n,2,299.93,2.98,D,2
33.36549,8.5516,333.07,0.53,0.5,2024-03-05,1301,N20,VIIRS,n,2,301.21,0.9,D,2
36.67902,9.92138,306.11,0.42,0.38,2024-03-06,0122,N20,VIIRS,n,2,280.16,0.98,N,2
33.36365,8.54895,296.03,0.42,0.37,2024-03-06,0123,N20,VIIRS,n,2,271.3,0.54,N,2
31.64901,9.17304,326.05,0.45,0.39,2024-03-06,0124,N20,VIIRS,n,2,280.95,2.84,N,2
36.67925,9.92257,305.22,0.4,0.37,2024-03-07,0103,N20,VIIRS,n,2,279.29,1.1,N,2
33.36482,8.54694,316.61,0.42,0.37,2024-03-07,0104,N20,VIIRS,n,2,280.46,0.67,N,2
33.87407,9.99202,297.29,0.39,0.36,2024-03-07,0104,N20,VIIRS,n,2,283.34,0.75,N,2
35.77699,9.89117,295.76,0.4,0.37,2024-03-07,0104,N20,VIIRS,n,2,281.58,0.69,N,2
35.49346,11.00849,300.63,0.39,0.36,2024-03-07,0104,N20,VIIRS,n,2,280.02,0.87,N,0
34.60437,10.58804,295.42,0.39,0.36,2024-03-07,0104,N20,VIIRS,n,2,282.87,0.65,N,0
31.64824,9.17012,324.72,0.39,0.36,2024-03-07,0105,N20,VIIRS,n,2,284.54,1.79,N,2
31.64608,9.17129,337.42,0.39,0.36,2024-03-07,1223,N20,VIIRS,n,2,304.52,1.14,D,2
31.70203,9.24404,335.79,0.39,0.36,2024-03-07,1223,N20,VIIRS,n,2,303.1,1.14,D,2
36.77652,10.2002,295.32,0.41,0.45,2024-03-08,0044,N20,VIIRS,n,2,279.11,0.63,N,2
35.49272,11.01088,296.96,0.54,0.42,2024-03-08,0045,N20,VIIRS,n,2,278.1,0.54,N,0
31.00393,10.06313,297.88,0.53,0.42,2024-03-08,0046,N20,VIIRS,n,2,262,0.62,N,0
31.64942,9.1734,343.03,0.39,0.44,2024-03-08,1204,N20,VIIRS,n,2,302.78,2.88,D,2
36.5225,10.79811,333.51,0.42,0.38,2024-03-08,1205,N20,VIIRS,n,2,290.55,3.12,D,0
33.36812,8.54572,305.48,0.43,0.62,2024-03-09,0027,N20,VIIRS,n,2,280.88,1.41,N,2
31.65049,9.17127,323.07,0.38,0.59,2024-03-09,0027,N20,VIIRS,n,2,284.51,2.06,N,2
31.64933,9.16768,302.66,0.61,0.71,2024-03-09,0207,N20,VIIRS,n,2,280.33,1.15,N,2
33.36492,8.54757,301.54,0.5,0.66,2024-03-09,0207,N20,VIIRS,n,2,279.8,0.84,N,2
31.64676,9.17494,338.62,0.36,0.57,2024-03-09,1145,N20,VIIRS,n,2,301.08,2.33,D,2
33.36254,8.55155,330.89,0.35,0.57,2024-03-09,1145,N20,VIIRS,n,2,299.98,0.49,D,2
31.64834,9.16915,310.64,0.73,0.76,2024-03-10,0008,N20,VIIRS,n,2,283.27,1.84,N,2
33.3633,8.54938,301.42,0.55,0.51,2024-03-10,0148,N20,VIIRS,n,2,281.5,0.95,N,2
31.64882,9.16979,325.42,0.32,0.55,2024-03-10,0149,N20,VIIRS,n,2,281.42,1.83,N,2
31.64682,9.17333,339.78,0.34,0.56,2024-03-10,1307,N20,VIIRS,n,2,299.98,1.57,D,2
36.50125,10.02524,302.53,0.49,0.4,2024-03-11,0128,N20,VIIRS,n,2,280.77,1.16,N,2
36.15817,10.28265,295.15,0.51,0.41,2024-03-11,0129,N20,VIIRS,n,2,281.62,0.62,N,2
33.36535,8.5507,309.88,0.47,0.4,2024-03-11,0129,N20,VIIRS,n,2,282.89,0.83,N,2
31.64939,9.17022,312.34,0.53,0.42,2024-03-11,0130,N20,VIIRS,n,2,283.71,1.93,N,2
31.64712,9.17031,337.58,0.55,0.43,2024-03-11,1248,N20,VIIRS,n,2,301.92,2.81,D,2
36.59184,10.3172,305.48,0.38,0.36,2024-03-12,0110,N20,VIIRS,n,2,282.9,0.96,N,2
33.87396,9.99214,305.12,0.39,0.36,2024-03-12,0110,N20,VIIRS,n,2,285.82,0.97,N,2
35.77508,9.89231,303.07,0.38,0.36,2024-03-12,0110,N20,VIIRS,n,2,285.18,0.78,N,2
33.36667,8.54991,321.15,0.39,0.36,2024-03-12,0111,N20,VIIRS,n,2,281.38,1.76,N,2
31.65012,9.16937,298.08,0.38,0.36,2024-03-12,0111,N20,VIIRS,n,2,278.68,0.95,N,2
31.64948,9.17338,311.52,0.38,0.36,2024-03-12,0111,N20,VIIRS,n,2,280.02,0.91,N,2
33.3648,8.55127,336.1,0.38,0.36,2024-03-12,1229,N20,VIIRS,n,2,303.23,1.11,D,2
31.64928,9.1736,337.75,0.39,0.36,2024-03-12,1229,N20,VIIRS,n,2,305.44,2.73,D,2
35.77642,9.88823,296.91,0.51,0.41,2024-03-13,0051,N20,VIIRS,n,2,281.61,0.76,N,2
36.50261,10.02881,301.32,0.52,0.41,2024-03-13,0051,N20,VIIRS,n,2,279.88,0.71,N,0
35.7765,9.89302,296.16,0.51,0.41,2024-03-13,0051,N20,VIIRS,n,2,282.44,1.16,N,2
36.50189,10.02912,296.03,0.52,0.41,2024-03-13,0051,N20,VIIRS,n,2,280.02,0.91,N,0
31.65063,9.16978,315.77,0.5,0.41,2024-03-13,0052,N20,VIIRS,n,2,283.32,1.24,N,2
33.87546,9.99112,295.47,0.49,0.4,2024-03-13,0052,N20,VIIRS,n,2,283.45,0.87,N,2
33.36568,8.54944,305.88,0.56,0.43,2024-03-13,0052,N20,VIIRS,n,2,279.8,1.42,N,2
31.64914,9.173,312.91,0.5,0.41,2024-03-13,0052,N20,VIIRS,n,2,283.25,1.6,N,2
33.36427,8.55078,332.69,0.49,0.4,2024-03-13,1210,N20,VIIRS,l,2,303.87,0.89,D,2
31.64866,9.17281,343.82,0.49,0.4,2024-03-13,1210,N20,VIIRS,n,2,305.61,4.82,D,2
31.69985,9.24386,345.56,0.48,0.4,2024-03-13,1210,N20,VIIRS,n,2,310.78,13.21,D,2
31.65192,9.16828,306.86,0.61,0.54,2024-03-14,0033,N20,VIIRS,n,2,280.13,2.41,N,2
31.65047,9.17257,298.81,0.74,0.76,2024-03-14,0213,N20,VIIRS,n,2,279.16,1.73,N,2
31.65088,9.17339,299.4,0.74,0.76,2024-03-14,0213,N20,VIIRS,n,2,279.01,1.43,N,2
35.78016,9.88904,295.17,0.57,0.69,2024-03-15,0013,N20,VIIRS,n,2,282.31,1.03,N,2
33.36679,8.54335,296.93,0.66,0.73,2024-03-15,0014,N20,VIIRS,n,2,280.79,1.03,N,2
33.36493,8.54496,304.37,0.66,0.73,2024-03-15,0014,N20,VIIRS,n,2,280.56,1.11,N,2
32.29124,10.9718,295.3,0.47,0.64,2024-03-15,0014,N20,VIIRS,n,2,279.44,0.62,N,2
36.50107,10.0274,299.83,0.34,0.56,2024-03-15,0153,N20,VIIRS,n,2,282.72,0.63,N,2
36.59108,10.31553,297.51,0.35,0.57,2024-03-15,0153,N20,VIIRS,n,2,282.08,0.74,N,2
33.36666,8.54935,305.6,0.33,0.56,2024-03-15,0154,N20,VIIRS,n,2,281.01,0.68,N,2
33.87355,9.98997,295.08,0.39,0.59,2024-03-15,0154,N20,VIIRS,n,2,281.61,0.88,N,2
33.87524,9.9924,297.5,0.39,0.59,2024-03-15,0154,N20,VIIRS,n,2,282.34,0.51,N,2
31.64958,9.17056,326.31,0.4,0.6,2024-03-15,0155,N20,VIIRS,n,2,282.9,1.79,N,2
31.64887,9.17311,347.06,0.54,0.68,2024-03-15,1132,N20,VIIRS,n,2,303.84,3.57,D,2
31.64829,9.17394,347.33,0.54,0.68,2024-03-15,1132,N20,VIIRS,n,2,303.19,3.67,D,2
31.64939,9.17391,349.83,0.43,0.62,2024-03-15,1313,N20,VIIRS,n,2,306,3.87,D,2
33.87325,9.98978,295.77,0.43,0.46,2024-03-16,0135,N20,VIIRS,n,2,283.52,1.24,N,2
36.5898,10.3186,308.11,0.39,0.44,2024-03-16,0135,N20,VIIRS,n,2,282.34,1.27,N,2
33.87407,9.99252,299.92,0.43,0.46,2024-03-16,0135,N20,VIIRS,n,2,284.44,0.92,N,2
31.64955,9.17374,309.6,0.43,0.46,2024-03-16,0136,N20,VIIRS,n,2,282.3,1.63,N,2
33.36483,8.5503,301.47,0.55,0.43,2024-03-16,0136,N20,VIIRS,n,2,281.47,0.95,N,2
31.65047,9.16937,307.3,0.43,0.46,2024-03-16,0136,N20,VIIRS,n,2,281.61,1.63,N,2
31.64852,9.17398,343.96,0.45,0.47,2024-03-16,1254,N20,VIIRS,n,2,307.86,3.1,D,2
34.64204,8.77615,338.01,0.46,0.47,2024-03-16,1255,N20,VIIRS,n,2,305.41,3.82,D,0
35.77408,9.89115,296.91,0.39,0.36,2024-03-17,0116,N20,VIIRS,n,2,283.7,0.69,N,2
36.58998,10.3196,304.69,0.4,0.37,2024-03-17,0116,N20,VIIRS,n,2,284.48,1.05,N,2
31.64854,9.17064,329.96,0.4,0.37,2024-03-17,0117,N20,VIIRS,n,2,285.21,3.04,N,2
33.36618,8.54911,318.57,0.39,0.36,2024-03-17,0117,N20,VIIRS,n,2,283.2,1.25,N,2
33.87503,9.99055,301.17,0.41,0.37,2024-03-17,0117,N20,VIIRS,n,2,283.07,0.74,N,2
31.64805,9.17188,341.27,0.41,0.37,2024-03-17,1235,N20,VIIRS,n,2,309.63,4.27,D,2
34.64432,8.77387,337.94,0.42,0.38,2024-03-17,1236,N20,VIIRS,n,2,307.77,4.49,D,0
33.3642,8.55122,336.76,0.41,0.37,2024-03-17,1236,N20,VIIRS,n,2,305.51,0.75,D,2
37.12459,9.35777,326.56,0.46,0.39,2024-03-17,1237,N20,VIIRS,n,2,293.68,2.11,D,0
36.15866,10.2828,297.54,0.43,0.38,2024-03-18,0057,N20,VIIRS,n,2,282.86,0.85,N,2
36.86732,11.07044,297.9,0.42,0.37,2024-03-18,0057,N20,VIIRS,n,2,279.82,0.48,N,0
36.77822,10.20307,297,0.44,0.39,2024-03-18,0057,N20,VIIRS,n,2,284.85,0.42,N,2
36.59045,10.3177,298.74,0.44,0.38,2024-03-18,0057,N20,VIIRS,n,2,282.37,1,N,2
36.50173,10.02586,298.53,0.45,0.39,2024-03-18,0057,N20,VIIRS,n,2,282.95,0.51,N,2
35.77686,9.89132,298.37,0.44,0.39,2024-03-18,0057,N20,VIIRS,n,2,285.09,0.9,N,2
31.64919,9.17125,323.14,0.43,0.38,2024-03-18,0058,N20,VIIRS,n,2,286.24,2,N,2
33.36598,8.54691,312.74,0.47,0.4,2024-03-18,0058,N20,VIIRS,n,2,281.75,0.84,N,2
32.29036,10.97604,297.08,0.39,0.36,2024-03-18,0058,N20,VIIRS,n,2,281.24,0.31,N,2
31.705,9.24395,295.94,0.43,0.38,2024-03-18,0058,N20,VIIRS,n,2,284.21,0.51,N,2
33.48014,11.10867,308.89,0.4,0.37,2024-03-18,0058,N20,VIIRS,n,2,284.95,0.59,N,0
31.64723,9.17387,338.84,0.42,0.38,2024-03-18,1216,N20,VIIRS,l,2,310.56,2.5,D,2
31.64948,9.17001,316.88,0.49,0.49,2024-03-19,0040,N20,VIIRS,n,2,275.75,2.14,N,2
31.00349,10.06256,316.26,0.43,0.46,2024-03-19,0040,N20,VIIRS,n,2,267.59,1.28,N,0
31.6485,9.1713,343.9,0.47,0.48,2024-03-19,1157,N20,VIIRS,n,2,310.39,4.71,D,2
35.77786,9.88927,296.01,0.47,0.64,2024-03-20,0019,N20,VIIRS,n,2,282.91,0.79,N,2
36.15945,10.28301,299.19,0.45,0.63,2024-03-20,0019,N20,VIIRS,n,2,282.67,0.7,N,2
36.50456,10.02451,297.57,0.46,0.64,2024-03-20,0019,N20,VIIRS,n,2,281.03,0.57,N,2
31.6519,9.17178,325.15,0.47,0.64,2024-03-20,0021,N20,VIIRS,n,2,283.81,2.62,N,2
31.64937,9.16743,317.18,0.47,0.64,2024-03-20,0021,N20,VIIRS,n,2,282.73,1.36,N,2
31.64908,9.1725,301.96,0.47,0.64,2024-03-20,0021,N20,VIIRS,n,2,283.63,1.36,N,2
36.59151,10.31713,301.92,0.42,0.61,2024-03-20,0200,N20,VIIRS,n,2,281.47,0.79,N,2
33.87563,9.99195,297.16,0.48,0.65,2024-03-20,0200,N20,VIIRS,n,2,282.85,1.04,N,2
31.64638,9.16851,318.55,0.49,0.65,2024-03-20,0201,N20,VIIRS,n,2,282.88,1.97,N,2
34.62055,8.71866,331.06,0.4,0.6,2024-03-20,1139,N20,VIIRS,n,2,300.24,1.44,D,0
31.64567,9.17447,346.38,0.44,0.63,2024-03-20,1139,N20,VIIRS,n,2,304.24,3.25,D,2
31.64481,9.17498,348.87,0.53,0.67,2024-03-20,1319,N20,VIIRS,n,2,305.7,5.6,D,2
31.64927,9.17188,341.45,0.53,0.67,2024-03-20,1319,N20,VIIRS,n,2,306.66,4.51,D,2
36.50232,10.0256,305.75,0.45,0.47,2024-03-21,0140,N20,VIIRS,n,2,282.82,1.18,N,2
34.79472,10.12316,303.85,0.5,0.49,2024-03-21,0141,N20,VIIRS,n,2,282.03,1.2,N,0
33.36612,8.54973,306.81,0.44,0.46,2024-03-21,0141,N20,VIIRS,n,2,278.63,0.86,N,2
31.65047,9.17217,310.22,0.51,0.5,2024-03-21,0142,N20,VIIRS,n,2,283.98,1.24,N,2
31.64939,9.17066,338.32,0.53,0.5,2024-03-21,1259,N20,VIIRS,n,2,306.8,3.11,D,2
37.13602,9.81757,295.11,0.4,0.37,2024-03-22,0120,N20,VIIRS,n,2,283.54,0.39,N,0
36.15853,10.28451,302.05,0.42,0.38,2024-03-22,0120,N20,VIIRS,n,2,284.03,1.08,N,2
35.77583,9.89077,300.42,0.41,0.37,2024-03-22,0120,N20,VIIRS,n,2,285.64,0.87,N,2
36.50188,10.02781,299.48,0.41,0.37,2024-03-22,0120,N20,VIIRS,n,2,284.8,0.7,N,2
36.59109,10.32072,295.41,0.42,0.38,2024-03-22,0120,N20,VIIRS,n,2,285.11,0.68,N,2
36.5919,10.31623,296.37,0.42,0.37,2024-03-22,0120,N20,VIIRS,n,2,284.85,0.72,N,2
36.77864,10.22215,302.55,0.41,0.37,2024-03-22,0120,N20,VIIRS,n,2,284.02,0.86,N,0
33.87442,9.99131,303.39,0.44,0.38,2024-03-22,0121,N20,VIIRS,n,2,286.17,1.26,N,2
33.3639,8.54831,311.78,0.4,0.37,2024-03-22,0121,N20,VIIRS,n,2,276.66,0.92,N,2
31.64675,9.17272,319.12,0.43,0.38,2024-03-22,0121,N20,VIIRS,n,2,286.5,1.21,N,2
31.64783,9.17025,337.77,0.43,0.38,2024-03-22,1238,N20,VIIRS,l,2,309.21,4.41,D,2
33.36492,8.54974,335.81,0.43,0.38,2024-03-22,1239,N20,VIIRS,n,2,298.02,1.25,D,2
34.74155,10.67519,335.49,0.54,0.42,2024-03-22,1239,N20,VIIRS,n,2,302.59,2.79,D,0
36.50261,10.02861,303.65,0.43,0.38,2024-03-23,0059,N20,VIIRS,n,2,284.73,0.93,N,2
33.36519,8.55058,316.83,0.45,0.39,2024-03-23,0100,N20,VIIRS,n,2,286.48,1.33,N,2
35.7773,9.89098,301.19,0.42,0.38,2024-03-23,0100,N20,VIIRS,n,2,284.84,0.76,N,2
33.67383,8.9478,310.71,0.44,0.38,2024-03-23,0100,N20,VIIRS,n,2,287.65,0.74,N,0
31.64795,9.17193,321.64,0.41,0.37,2024-03-23,0101,N20,VIIRS,n,2,288.2,2.18,N,2
31.70438,9.24302,297.05,0.41,0.37,2024-03-23,0101,N20,VIIRS,n,2,286.63,0.44,N,2
33.36321,8.54845,338.46,0.42,0.37,2024-03-23,1218,N20,VIIRS,n,2,305.31,2.65,D,2
31.00305,10.06296,337.56,0.4,0.37,2024-03-23,1218,N20,VIIRS,l,2,308.36,0.67,D,0
31.64851,9.1739,338.86,0.42,0.37,2024-03-23,1218,N20,VIIRS,l,2,309.51,2.7,D,2
36.50261,10.02708,298.33,0.49,0.49,2024-03-24,0039,N20,VIIRS,n,2,282.8,0.99,N,2
36.75103,10.91046,297.53,0.44,0.46,2024-03-24,0039,N20,VIIRS,n,2,280.28,0.86,N,0
35.77573,9.892,295.07,0.49,0.49,2024-03-24,0039,N20,VIIRS,n,2,285.04,0.69,N,2
33.87417,9.98923,296.55,0.46,0.47,2024-03-24,0039,N20,VIIRS,n,2,282.61,1.28,N,2
36.50035,10.02774,299.52,0.49,0.49,2024-03-24,0039,N20,VIIRS,n,2,282.26,0.64,N,2
36.59107,10.31632,299.36,0.47,0.48,2024-03-24,0039,N20,VIIRS,n,2,284.35,0.91,N,2
33.36476,8.54891,306.89,0.55,0.51,2024-03-24,0040,N20,VIIRS,n,2,283.47,1.34,N,2
31.00489,10.06286,305.29,0.42,0.45,2024-03-24,0040,N20,VIIRS,n,2,282.49,0.73,N,0
33.48177,11.10787,302.6,0.4,0.44,2024-03-24,0040,N20,VIIRS,n,2,285.4,0.75,N,0
31.64887,9.17049,317.9,0.48,0.48,2024-03-24,0040,N20,VIIRS,n,2,285.74,2.2,N,2
33.36428,8.54676,296.11,0.77,0.77,2024-03-24,0220,N20,VIIRS,n,2,281.31,0.74,N,2
33.36644,8.55082,339.34,0.48,0.48,2024-03-24,1158,N20,VIIRS,n,2,303.16,1.69,D,2
33.36807,8.5487,295.75,0.55,0.68,2024-03-25,0019,N20,VIIRS,n,2,279.34,2.67,N,2
33.36538,8.54885,300.56,0.55,0.68,2024-03-25,0019,N20,VIIRS,n,2,280.41,3.08,N,2
33.47932,11.10756,295.82,0.39,0.59,2024-03-25,0019,N20,VIIRS,n,2,283.79,0.25,N,0
31.65281,9.16799,303.38,0.49,0.65,2024-03-25,0020,N20,VIIRS,n,2,281.35,1.13,N,2
